Wavelength(nm)	Transmittance_Experimental(%)	Transmittance_Fit(%)	Refractive_index	Extintion_coefficient
4280.14	0.00606	93.474	1.45048	0
4281.14	1.65976	93.474	1.45047	0
4282.14	2.04413	93.474	1.45047	0
4283.14	1.87262	93.474	1.45047	0
4284.13	1.45881	93.474	1.45047	0
4285.13	0.30135	93.474	1.45047	0
4286.13	1.61811	93.474	1.45047	0
4287.12	1.74098	93.4741	1.45047	0
4288.12	0.59993	93.4741	1.45047	0
4289.12	0.45653	93.4741	1.45047	0
4290.12	1.00839	93.4741	1.45047	0
4291.11	1.11757	93.4741	1.45047	0
4292.36	1.67737	93.4741	1.45047	0
4293.35	1.79043	93.4741	1.45047	0
4294.35	1.37328	93.4742	1.45047	0
4295.35	0.77418	93.4742	1.45047	0
4296.34	1.52905	93.4742	1.45047	0
4297.34	1.70805	93.4742	1.45047	0
4298.34	1.0944	93.4742	1.45047	0
4299.33	1.26327	93.4742	1.45047	0
4300.33	1.75575	93.4742	1.45047	0
4301.32	2.47512	93.4742	1.45047	0
4302.32	1.72052	93.4743	1.45047	0
4303.32	0.8661	93.4743	1.45047	0
4304.31	1.82765	93.4743	1.45047	0
4305.31	0.99009	93.4743	1.45047	0
4306.3	0.3477	93.4743	1.45047	0
4307.3	1.27188	93.4743	1.45047	0
4308.29	0.85361	93.4743	1.45047	0
4309.29	1.61679	93.4743	1.45047	0
4310.28	0.94041	93.4744	1.45047	0
4311.28	1.52419	93.4744	1.45047	0
4312.27	1.40434	93.4744	1.45047	0
4313.27	0.83503	93.4744	1.45047	0
4314.26	0.87101	93.4744	1.45047	0
4315.26	1.17848	93.4744	1.45047	0
4316.25	0.79909	93.4744	1.45047	0
4317.25	0.20431	93.4744	1.45047	0
4318.24	0.04501	93.4745	1.45047	0
4319.24	0.15467	93.4745	1.45047	0
4320.23	0.59722	93.4745	1.45047	0
4321.23	1.57625	93.4745	1.45047	0
4322.22	1.20655	93.4745	1.45047	0
4323.21	0.18049	93.4745	1.45047	0
4324.21	0.86397	93.4745	1.45047	0
4325.2	0.46844	93.4745	1.45047	0
4326.2	1.28272	93.4746	1.45047	0
4327.19	0.03525	93.4746	1.45047	0
4328.18	0.1724	93.4746	1.45047	0
4329.18	0.44414	93.4746	1.45047	0
4330.17	0.4375	93.4746	1.45047	0
4331.16	0.77203	93.4746	1.45047	0
4332.16	0.22934	93.4746	1.45047	0
4333.15	1.06448	93.4746	1.45047	0
4334.14	0.67172	93.4747	1.45047	0
4335.14	1.02223	93.4747	1.45047	0
4336.13	0.21788	93.4747	1.45047	0
4337.12	0.0929	93.4747	1.45047	0
4338.12	0.07562	93.4747	1.45047	0
4339.11	0.03921	93.4747	1.45047	0
4340.1	0.48878	93.4747	1.45047	0
4341.34	0.52856	93.4747	1.45047	0
4342.33	0.96623	93.4748	1.45047	0
4343.33	0.56243	93.4748	1.45047	0
4344.32	1.03667	93.4748	1.45047	0
4345.31	0.24762	93.4748	1.45047	0
4346.3	0.26568	93.4748	1.45047	0
4347.3	2.15705	93.4748	1.45047	0
4348.29	0.2925	93.4748	1.45047	0
4349.28	0.31658	93.4748	1.45047	0
4350.27	0.25062	93.4749	1.45047	0
4351.26	0.05428	93.4749	1.45047	0
4352.25	0.34124	93.4749	1.45047	0
4353.25	0.18597	93.4749	1.45047	0
4354.24	0.06889	93.4749	1.45047	0
4355.23	0.075	93.4749	1.45047	0
4356.22	0.57622	93.4749	1.45047	0
4357.21	0.21425	93.4749	1.45047	0
4358.2	0.87618	93.4749	1.45047	0
4359.19	0.66861	93.475	1.45047	0
4360.18	1.27333	93.475	1.45047	0
4361.17	0.89295	93.475	1.45047	0
4362.17	0.46001	93.475	1.45047	0
4363.16	0.9982	93.475	1.45047	0
4364.15	0.10242	93.475	1.45047	0
4365.14	0.99447	93.475	1.45047	0
4366.13	0.08283	93.475	1.45047	0
4367.12	1.27737	93.4751	1.45047	0
4368.11	0.19833	93.4751	1.45047	0
4369.1	1.14764	93.4751	1.45047	0
4370.09	0.34779	93.4751	1.45047	0
4371.33	0.16077	93.4751	1.45047	0
4372.32	0.35084	93.4751	1.45047	0
4373.31	0.37597	93.4751	1.45047	0
4374.3	0.42469	93.4751	1.45047	0
4375.29	1.24635	93.4752	1.45047	0
4376.27	0.29267	93.4752	1.45047	0
4377.26	0.10651	93.4752	1.45047	0
4378.25	0.07973	93.4752	1.45047	0
4379.24	0.93448	93.4752	1.45047	0
4380.23	0.02542	93.4752	1.45047	0
4381.22	0.42632	93.4752	1.45047	0
4382.21	0.81842	93.4752	1.45047	0
4383.2	0.85201	93.4753	1.45047	0
4384.19	0.05874	93.4753	1.45047	0
4385.18	0.39825	93.4753	1.45047	0
4386.17	0.33018	93.4753	1.45047	0
4387.15	0.26739	93.4753	1.45047	0
4388.14	0.38845	93.4753	1.45047	0
4389.13	0.03927	93.4753	1.45047	0
4390.12	1.05815	93.4753	1.45047	0
4391.11	0.1795	93.4754	1.45047	0
4392.1	0.95749	93.4754	1.45047	0
4393.08	0.26368	93.4754	1.45047	0
4394.32	0.557	93.4754	1.45047	0
4395.31	0.64256	93.4754	1.45047	0
4396.3	0.55216	93.4754	1.45047	0
4397.28	0.48251	93.4754	1.45047	0
4398.27	0.33793	93.4754	1.45047	0
4399.26	0.34418	93.4755	1.45047	0
4400.25	0.49318	93.4755	1.45047	0
4401.23	0.06203	93.4755	1.45047	0
4402.22	0.45797	93.4755	1.45047	0
4403.21	0.35058	93.4755	1.45047	0
4404.19	1.12911	93.4755	1.45047	0
4405.18	0.08699	93.4755	1.45046	0
4406.17	0.54762	93.4755	1.45046	0
4407.16	0.34717	93.4756	1.45046	0
4408.14	0.37007	93.4756	1.45046	0
4409.13	0.75184	93.4756	1.45046	0
4410.12	0.91017	93.4756	1.45046	0
4411.1	0.92077	93.4756	1.45046	0
4412.09	0.21103	93.4756	1.45046	0
4413.08	0.57424	93.4756	1.45046	0
4414.31	0.21176	93.4756	1.45046	0
4415.29	0.00048745	93.4757	1.45046	0
4416.28	0.83963	93.4757	1.45046	0
4417.27	0.01564	93.4757	1.45046	0
4418.25	0.25244	93.4757	1.45046	0
4419.24	0.06413	93.4757	1.45046	0
4420.22	0.21492	93.4757	1.45046	0
4421.21	0.79929	93.4757	1.45046	0
4422.19	0.00267	93.4757	1.45046	0
4423.18	0.38212	93.4758	1.45046	0
4424.17	0.36745	93.4758	1.45046	0
4425.15	0.65703	93.4758	1.45046	0
4426.14	0.17906	93.4758	1.45046	0
4427.12	0.15285	93.4758	1.45046	0
4428.11	0.08167	93.4758	1.45046	0
4429.09	0.612	93.4758	1.45046	0
4430.08	0.05378	93.4758	1.45046	0
4431.31	0.23219	93.4758	1.45046	0
4432.29	0.5847	93.4759	1.45046	0
4433.28	0.22025	93.4759	1.45046	0
4434.26	0.36615	93.4759	1.45046	0
4435.25	1.17979	93.4759	1.45046	0
4436.23	0.44301	93.4759	1.45046	0
4437.21	0.43596	93.4759	1.45046	0
4438.2	0.75229	93.4759	1.45046	0
4439.18	0.20096	93.4759	1.45046	0
4440.17	0.47111	93.476	1.45046	0
4441.15	0.23825	93.476	1.45046	0
4442.13	0.75369	93.476	1.45046	0
4443.12	0.28411	93.476	1.45046	0
4444.1	0.37704	93.476	1.45046	0
4445.09	0.14086	93.476	1.45046	0
4446.07	0.11409	93.476	1.45046	0
4447.3	0.57553	93.476	1.45046	0
4448.28	0.51742	93.4761	1.45046	0
4449.26	0.016	93.4761	1.45046	0
4450.25	0.23258	93.4761	1.45046	0
4451.23	0.36535	93.4761	1.45046	0
4452.21	1.00824	93.4761	1.45046	0
4453.2	0.10104	93.4761	1.45046	0
4454.18	0.21975	93.4761	1.45046	0
4455.16	0.04645	93.4761	1.45046	0
4456.14	0.74866	93.4762	1.45046	0
4457.13	0.05671	93.4762	1.45046	0
4458.11	0.48589	93.4762	1.45046	0
4459.09	0.49572	93.4762	1.45046	0
4460.07	1.26827	93.4762	1.45046	0
4461.3	0.37425	93.4762	1.45046	0
4462.28	1.06902	93.4762	1.45046	0
4463.27	0.06206	93.4762	1.45046	0
4464.25	0.32509	93.4762	1.45046	0
4465.23	0.83418	93.4763	1.45046	0
4466.21	0.31173	93.4763	1.45046	0
4467.19	0.70198	93.4763	1.45046	0
4468.17	0.40569	93.4763	1.45046	0
4469.16	0.23925	93.4763	1.45046	0
4470.14	0.53405	93.4763	1.45046	0
4471.12	1.14338	93.4763	1.45046	0
4472.1	1.12829	93.4763	1.45046	0
4473.08	0.03276	93.4764	1.45046	0
4474.06	0.2275	93.4764	1.45046	0
4475.29	1.38283	93.4764	1.45046	0
4476.27	1.54078	93.4764	1.45046	0
4477.25	0.51045	93.4764	1.45046	0
4478.23	0.91266	93.4764	1.45046	0
4479.21	1.10999	93.4764	1.45046	0
4480.19	0.43213	93.4764	1.45046	0
4481.17	0.78176	93.4765	1.45046	0
4482.15	0.55254	93.4765	1.45046	0
4483.13	0.15949	93.4765	1.45046	0
4484.11	0.06832	93.4765	1.45046	0
4485.09	0.57235	93.4765	1.45046	0
4486.07	0.1535	93.4765	1.45046	0
4487.05	0.41054	93.4765	1.45046	0
4488.28	1.21732	93.4765	1.45046	0
4489.26	0.7794	93.4765	1.45046	0
4490.24	0.78461	93.4766	1.45046	0
4491.21	1.48234	93.4766	1.45046	0
4492.19	0.6606	93.4766	1.45046	0
4493.17	0.89788	93.4766	1.45046	0
4494.15	0.0558	93.4766	1.45046	0
4495.13	1.10902	93.4766	1.45046	0
4496.11	0.26418	93.4766	1.45046	0
4497.09	0.57796	93.4766	1.45046	0
4498.07	0.13591	93.4767	1.45046	0
4499.05	0.60951	93.4767	1.45046	0
4500.27	0.00909	93.4767	1.45046	0
4501.25	0.55789	93.4767	1.45046	0
4502.23	0.69658	93.4767	1.45046	0
4503.21	0.98407	93.4767	1.45046	0
4504.18	0.56021	93.4767	1.45046	0
4505.16	0.47324	93.4767	1.45046	0
4506.14	0.38215	93.4768	1.45046	0
4507.12	0.34799	93.4768	1.45046	0
4508.1	0.82424	93.4768	1.45046	0
4509.07	0.04435	93.4768	1.45046	0
4510.05	0.02261	93.4768	1.45046	0
4511.27	0.40687	93.4768	1.45046	0
4512.25	0.38362	93.4768	1.45046	0
4513.23	0.23654	93.4768	1.45046	0
4514.21	0.41063	93.4768	1.45046	0
4515.18	0.27314	93.4769	1.45046	0
4516.16	0.30876	93.4769	1.45046	0
4517.14	0.45893	93.4769	1.45046	0
4518.12	0.46125	93.4769	1.45046	0
4519.09	0.36312	93.4769	1.45046	0
4520.07	0.29833	93.4769	1.45046	0
4521.05	0.30811	93.4769	1.45046	0
4522.27	1.12722	93.4769	1.45046	0
4523.24	0.70721	93.477	1.45046	0
4524.22	0.000821816	93.477	1.45046	0
4525.2	0.6706	93.477	1.45046	0
4526.17	0.48292	93.477	1.45046	0
4527.15	0.76484	93.477	1.45046	0
4528.13	0.0699	93.477	1.45046	0
4529.1	0.6956	93.477	1.45046	0
4530.08	0.05236	93.477	1.45046	0
4531.05	0.03856	93.477	1.45046	0
4532.27	0.16491	93.4771	1.45046	0
4533.25	0.16614	93.4771	1.45046	0
4534.22	0.06192	93.4771	1.45046	0
4535.2	0.5864	93.4771	1.45046	0
4536.18	0.26211	93.4771	1.45046	0
4537.15	0.42962	93.4771	1.45046	0
4538.13	0.36846	93.4771	1.45046	0
4539.1	0.37783	93.4771	1.45046	0
4540.08	0.08775	93.4772	1.45045	0
4541.05	0.0494	93.4772	1.45045	0
4542.27	0.8808	93.4772	1.45045	0
4543.24	0.14552	93.4772	1.45045	0
4544.22	1.03871	93.4772	1.45045	0
4545.19	1.00002	93.4772	1.45045	0
4546.17	0.47611	93.4772	1.45045	0
4547.14	0.71333	93.4772	1.45045	0
4548.12	0.19251	93.4772	1.45045	0
4549.09	0.65866	93.4773	1.45045	0
4550.07	0.4936	93.4773	1.45045	0
4551.04	0.25824	93.4773	1.45045	0
4552.26	1.06585	93.4773	1.45045	0
4553.23	0.08536	93.4773	1.45045	0
4554.2	0.30512	93.4773	1.45045	0
4555.18	0.60767	93.4773	1.45045	0
4556.15	0.20217	93.4773	1.45045	0
4557.13	0.24408	93.4774	1.45045	0
4558.1	0.78625	93.4774	1.45045	0
4559.07	0.03334	93.4774	1.45045	0
4560.05	0.41987	93.4774	1.45045	0
4561.26	0.53327	93.4774	1.45045	0
4562.23	0.24293	93.4774	1.45045	0
4563.21	0.44434	93.4774	1.45045	0
4564.18	0.01897	93.4774	1.45045	0
4565.15	0.59367	93.4774	1.45045	0
4566.13	0.15304	93.4775	1.45045	0
4567.1	0.3517	93.4775	1.45045	0
4568.07	0.32968	93.4775	1.45045	0
4569.04	0.09175	93.4775	1.45045	0
4570.26	0.42172	93.4775	1.45045	0
4571.23	0.17492	93.4775	1.45045	0
4572.2	0.39223	93.4775	1.45045	0
4573.18	0.18282	93.4775	1.45045	0
4574.15	0.85603	93.4776	1.45045	0
4575.12	0.40991	93.4776	1.45045	0
4576.09	0.57574	93.4776	1.45045	0
4577.06	0.89338	93.4776	1.45045	0
4578.03	0.69813	93.4776	1.45045	0
4579.25	0.01322	93.4776	1.45045	0
4580.22	0.20488	93.4776	1.45045	0
4581.19	0.37443	93.4776	1.45045	0
4582.16	0.54105	93.4776	1.45045	0
4583.13	0.08242	93.4777	1.45045	0
4584.1	0.53912	93.4777	1.45045	0
4585.08	0.18544	93.4777	1.45045	0
4586.05	0.42287	93.4777	1.45045	0
4587.02	0.04058	93.4777	1.45045	0
4588.23	0.28915	93.4777	1.45045	0
4589.2	0.5725	93.4777	1.45045	0
4590.17	1.31747	93.4777	1.45045	0
4591.14	0.16364	93.4778	1.45045	0
4592.11	0.14814	93.4778	1.45045	0
4593.08	0.0434	93.4778	1.45045	0
4594.05	0.01085	93.4778	1.45045	0
4595.02	1.14037	93.4778	1.45045	0
4596.24	1.03443	93.4778	1.45045	0
4597.21	0.48297	93.4778	1.45045	0
4598.18	0.59494	93.4778	1.45045	0
4599.14	0.00301	93.4778	1.45045	0
4600.11	0.73155	93.4779	1.45045	0
4601.08	0.96173	93.4779	1.45045	0
4602.05	0.36445	93.4779	1.45045	0
4603.02	0.98069	93.4779	1.45045	0
4604.23	0.11374	93.4779	1.45045	0
4605.2	0.04356	93.4779	1.45045	0
4606.17	0.33681	93.4779	1.45045	0
4607.14	0.14265	93.4779	1.45045	0
4608.11	0.19011	93.4779	1.45045	0
4609.08	0.27196	93.478	1.45045	0
4610.05	0.15231	93.478	1.45045	0
4611.02	0.08049	93.478	1.45045	0
4612.23	0.69566	93.478	1.45045	0
4613.19	0.73614	93.478	1.45045	0
4614.16	0.39731	93.478	1.45045	0
4615.13	1.04493	93.478	1.45045	0
4616.1	0.47921	93.478	1.45045	0
4617.07	1.20427	93.4781	1.45045	0
4618.04	0.35323	93.4781	1.45045	0
4619.24	0.23084	93.4781	1.45045	0
4620.21	0.44525	93.4781	1.45045	0
4621.18	0.19558	93.4781	1.45045	0
4622.15	0.24681	93.4781	1.45045	0
4623.12	0.54173	93.4781	1.45045	0
4624.08	0.5842	93.4781	1.45045	0
4625.05	0.21835	93.4781	1.45045	0
4626.02	0.04729	93.4782	1.45045	0
4627.23	0.60103	93.4782	1.45045	0
4628.19	0.49747	93.4782	1.45045	0
4629.16	0.4089	93.4782	1.45045	0
4630.13	0.72704	93.4782	1.45045	0
4631.09	1.18768	93.4782	1.45045	0
4632.06	0.162	93.4782	1.45045	0
4633.03	0.43545	93.4782	1.45045	0
4634.23	0.53133	93.4783	1.45045	0
4635.2	0.06015	93.4783	1.45045	0
4636.17	0.52736	93.4783	1.45045	0
4637.13	0.68844	93.4783	1.45045	0
4638.1	0.94341	93.4783	1.45045	0
4639.06	0.07952	93.4783	1.45045	0
4640.03	0.62015	93.4783	1.45045	0
4641.24	0.4935	93.4783	1.45045	0
4642.2	0.33604	93.4783	1.45045	0
4643.17	0.26617	93.4784	1.45045	0
4644.13	0.13982	93.4784	1.45045	0
4645.1	1.07264	93.4784	1.45045	0
4646.07	0.32186	93.4784	1.45045	0
4647.03	0.44354	93.4784	1.45045	0
4648.24	0.77835	93.4784	1.45045	0
4649.2	0.56955	93.4784	1.45045	0
4650.17	0.54282	93.4784	1.45045	0
4651.13	0.16439	93.4784	1.45045	0
4652.1	0.44918	93.4785	1.45045	0
4653.06	0.07729	93.4785	1.45045	0
4654.03	0.06718	93.4785	1.45045	0
4655.23	0.6596	93.4785	1.45045	0
4656.2	0.60925	93.4785	1.45045	0
4657.16	1.03388	93.4785	1.45045	0
4658.12	0.40003	93.4785	1.45045	0
4659.09	0.50512	93.4785	1.45045	0
4660.05	0.0754	93.4785	1.45045	0
4661.02	0.44475	93.4786	1.45045	0
4662.22	0.2442	93.4786	1.45045	0
4663.18	0.45302	93.4786	1.45045	0
4664.15	1.26628	93.4786	1.45045	0
4665.11	0.431	93.4786	1.45045	0
4666.07	0.22674	93.4786	1.45045	0
4667.04	0.36465	93.4786	1.45045	0
4668	0.15645	93.4786	1.45045	0
4669.2	0.26841	93.4786	1.45045	0
4670.17	0.58547	93.4787	1.45045	0
4671.13	0.28974	93.4787	1.45045	0
4672.09	0.06253	93.4787	1.45045	0
4673.06	0.5618	93.4787	1.45045	0
4674.02	0.30423	93.4787	1.45045	0
4675.22	0.13711	93.4787	1.45045	0
4676.18	0.1349	93.4787	1.45045	0
4677.15	0.13864	93.4787	1.45045	0
4678.11	0.23783	93.4788	1.45045	0
4679.07	0.04236	93.4788	1.45045	0
4680.03	0.07303	93.4788	1.45045	0
4681	0.12024	93.4788	1.45045	0
4682.2	0.07472	93.4788	1.45045	0
4683.16	0.31628	93.4788	1.45045	0
4684.12	0.34135	93.4788	1.45045	0
4685.08	0.54906	93.4788	1.45045	0
4686.04	0.51247	93.4788	1.45045	0
4687.01	0.81226	93.4789	1.45045	0
4688.21	0.66355	93.4789	1.45045	0
4689.17	0.49664	93.4789	1.45044	0
4690.13	1.23133	93.4789	1.45044	0
4691.09	0.79971	93.4789	1.45044	0
4692.05	0.74408	93.4789	1.45044	0
4693.01	1.23076	93.4789	1.45044	0
4694.21	0.76475	93.4789	1.45044	0
4695.17	1.02981	93.4789	1.45044	0
4696.13	0.62173	93.479	1.45044	0
4697.1	0.60198	93.479	1.45044	0
4698.06	0.8389	93.479	1.45044	0
4699.02	0.32968	93.479	1.45044	0
4700.22	0.98407	93.479	1.45044	0
4701.18	0.08645	93.479	1.45044	0
4702.14	0.31563	93.479	1.45044	0
4703.1	0.40226	93.479	1.45044	0
4704.06	0.83956	93.479	1.45044	0
4705.02	0.57443	93.4791	1.45044	0
4706.22	0.18092	93.4791	1.45044	0
4707.17	0.12478	93.4791	1.45044	0
4708.13	0.61004	93.4791	1.45044	0
4709.09	0.06912	93.4791	1.45044	0
4710.05	1.46451	93.4791	1.45044	0
4711.01	0.1618	93.4791	1.45044	0
4712.21	0.99161	93.4791	1.45044	0
4713.17	0.36183	93.4791	1.45044	0
4714.13	0.14185	93.4792	1.45044	0
4715.09	0.27877	93.4792	1.45044	0
4716.05	0.10423	93.4792	1.45044	0
4717	0.42056	93.4792	1.45044	0
4718.2	0.66419	93.4792	1.45044	0
4719.16	1.23767	93.4792	1.45044	0
4720.12	0.2837	93.4792	1.45044	0
4721.08	0.43508	93.4792	1.45044	0
4722.03	0.01221	93.4792	1.45044	0
4722.99	1.32284	93.4793	1.45044	0
4724.19	1.14831	93.4793	1.45044	0
4725.15	0.33824	93.4793	1.45044	0
4726.11	0.32951	93.4793	1.45044	0
4727.06	1.07039	93.4793	1.45044	0
4728.02	0.45668	93.4793	1.45044	0
4728.98	0.08751	93.4793	1.45044	0
4730.17	0.07664	93.4793	1.45044	0
4731.13	0.60996	93.4793	1.45044	0
4732.09	0.36173	93.4794	1.45044	0
4733.05	0.23287	93.4794	1.45044	0
4734	0.48513	93.4794	1.45044	0
4735.2	0.1422	93.4794	1.45044	0
4736.16	0.58586	93.4794	1.45044	0
4737.11	0.69215	93.4794	1.45044	0
4738.07	0.12703	93.4794	1.45044	0
4739.03	0.11377	93.4794	1.45044	0
4739.98	0.46286	93.4794	1.45044	0
4741.18	0.46388	93.4795	1.45044	0
4742.13	0.3166	93.4795	1.45044	0
4743.09	1.25454	93.4795	1.45044	0
4744.05	0.23056	93.4795	1.45044	0
4745	0.18238	93.4795	1.45044	0
4746.2	0.22315	93.4795	1.45044	0
4747.15	0.30705	93.4795	1.45044	0
4748.11	0.08679	93.4795	1.45044	0
4749.06	0.14803	93.4795	1.45044	0
4750.02	0.20364	93.4796	1.45044	0
4750.97	0.42227	93.4796	1.45044	0
4752.17	0.00809	93.4796	1.45044	0
4753.12	0.34708	93.4796	1.45044	0
4754.08	0.69519	93.4796	1.45044	0
4755.03	0.52064	93.4796	1.45044	0
4755.99	0.53859	93.4796	1.45044	0
4757.18	0.19176	93.4796	1.45044	0
4758.13	0.58955	93.4796	1.45044	0
4759.09	0.02765	93.4797	1.45044	0
4760.04	0.46831	93.4797	1.45044	0
4761	0.39489	93.4797	1.45044	0
4762.19	0.21786	93.4797	1.45044	0
4763.14	0.30386	93.4797	1.45044	0
4764.1	0.61323	93.4797	1.45044	0
4765.05	0.03866	93.4797	1.45044	0
4766.01	0.17167	93.4797	1.45044	0
4766.96	0.24049	93.4797	1.45044	0
4768.15	0.03471	93.4798	1.45044	0
4769.11	0.31556	93.4798	1.45044	0
4770.06	0.43475	93.4798	1.45044	0
4771.01	0.19174	93.4798	1.45044	0
4771.97	0.79585	93.4798	1.45044	0
4773.16	0.41207	93.4798	1.45044	0
4774.11	0.19655	93.4798	1.45044	0
4775.06	0.32899	93.4798	1.45044	0
4776.02	0.60389	93.4798	1.45044	0
4776.97	0.82112	93.4799	1.45044	0
4778.16	0.23254	93.4799	1.45044	0
4779.11	0.54457	93.4799	1.45044	0
4780.06	0.18194	93.4799	1.45044	0
4781.02	0.54848	93.4799	1.45044	0
4781.97	0.58992	93.4799	1.45044	0
4783.16	0.34126	93.4799	1.45044	0
4784.11	0.20591	93.4799	1.45044	0
4785.06	0.61439	93.4799	1.45044	0
4786.02	0.13553	93.48	1.45044	0
4786.97	0.50711	93.48	1.45044	0
4788.16	0.15357	93.48	1.45044	0
4789.11	0.23136	93.48	1.45044	0
4790.06	0.11554	93.48	1.45044	0
4791.01	0.02008	93.48	1.45044	0
4791.96	0.38551	93.48	1.45044	0
4793.15	1.08986	93.48	1.45044	0
4794.1	0.66593	93.48	1.45044	0
4795.05	0.12568	93.4801	1.45044	0
4796	0.53643	93.4801	1.45044	0
4796.95	0.48202	93.4801	1.45044	0
4798.14	0.21081	93.4801	1.45044	0
4799.09	0.24581	93.4801	1.45044	0
4800.04	0.3431	93.4801	1.45044	0
4800.99	0.05445	93.4801	1.45044	0
4802.18	0.7079	93.4801	1.45044	0
4803.13	0.28364	93.4801	1.45044	0
4804.08	0.38289	93.4801	1.45044	0
4805.03	0.13771	93.4802	1.45044	0
4805.98	0.28716	93.4802	1.45044	0
4807.17	0.02447	93.4802	1.45044	0
4808.12	0.20458	93.4802	1.45044	0
4809.07	0.56735	93.4802	1.45044	0
4810.02	0.89006	93.4802	1.45044	0
4810.97	0.26453	93.4802	1.45044	0
4812.15	1.06536	93.4802	1.45044	0
4813.1	0.41503	93.4802	1.45044	0
4814.05	0.91323	93.4803	1.45044	0
4815	0.38845	93.4803	1.45044	0
4815.95	0.54041	93.4803	1.45044	0
4817.14	0.08834	93.4803	1.45044	0
4818.09	0.22091	93.4803	1.45044	0
4819.03	0.15873	93.4803	1.45044	0
4819.98	0.37761	93.4803	1.45044	0
4821.17	0.06751	93.4803	1.45044	0
4822.12	0.09963	93.4803	1.45044	0
4823.06	0.16624	93.4804	1.45044	0
4824.01	0.18453	93.4804	1.45044	0
4824.96	0.8208	93.4804	1.45044	0
4826.15	0.27232	93.4804	1.45044	0
4827.09	0.03035	93.4804	1.45044	0
4828.04	0.33171	93.4804	1.45044	0
4828.99	0.7177	93.4804	1.45044	0
4830.17	0.30568	93.4804	1.45044	0
4831.12	0.59093	93.4804	1.45044	0
4832.07	0.48915	93.4805	1.45044	0
4833.02	0.09816	93.4805	1.45044	0
4833.96	0.86398	93.4805	1.45044	0
4835.15	0.81734	93.4805	1.45044	0
4836.09	0.37546	93.4805	1.45044	0
4837.04	0.19415	93.4805	1.45044	0
4837.99	0.37022	93.4805	1.45044	0
4839.17	0.12571	93.4805	1.45044	0
4840.12	0.21026	93.4805	1.45044	0
4841.06	0.48859	93.4805	1.45044	0
4842.01	0.156	93.4806	1.45044	0
4842.96	0.53494	93.4806	1.45044	0
4844.14	0.09455	93.4806	1.45044	0
4845.08	0.76882	93.4806	1.45044	0
4846.03	0.27631	93.4806	1.45044	0
4846.98	0.6329	93.4806	1.45044	0
4848.16	0.10092	93.4806	1.45044	0
4849.1	0.5304	93.4806	1.45044	0
4850.05	0.68449	93.4806	1.45044	0
4850.99	0.13228	93.4807	1.45044	0
4851.94	0.08016	93.4807	1.45044	0
4853.12	0.50091	93.4807	1.45043	0
4854.07	0.0075	93.4807	1.45043	0
4855.01	0.47418	93.4807	1.45043	0
4855.96	0.13386	93.4807	1.45043	0
4857.14	0.04409	93.4807	1.45043	0
4858.08	0.52649	93.4807	1.45043	0
4859.03	0.74219	93.4807	1.45043	0
4859.97	0.37827	93.4808	1.45043	0
4861.15	0.90278	93.4808	1.45043	0
4862.1	0.6998	93.4808	1.45043	0
4863.04	0.6857	93.4808	1.45043	0
4863.98	0.56975	93.4808	1.45043	0
4864.93	0.17099	93.4808	1.45043	0
4866.11	0.81759	93.4808	1.45043	0
4867.05	0.21172	93.4808	1.45043	0
4868	0.11595	93.4808	1.45043	0
4868.94	0.02329	93.4808	1.45043	0
4870.12	0.12729	93.4809	1.45043	0
4871.06	1.07056	93.4809	1.45043	0
4872.01	0.34246	93.4809	1.45043	0
4872.95	0.54553	93.4809	1.45043	0
4874.13	0.73303	93.4809	1.45043	0
4875.07	0.8018	93.4809	1.45043	0
4876.01	0.53719	93.4809	1.45043	0
4876.96	0.54816	93.4809	1.45043	0
4878.14	0.08366	93.4809	1.45043	0
4879.08	0.13991	93.481	1.45043	0
4880.02	0.97254	93.481	1.45043	0
4880.96	0.15292	93.481	1.45043	0
4882.14	1.23748	93.481	1.45043	0
4883.08	0.04614	93.481	1.45043	0
4884.03	0.17526	93.481	1.45043	0
4884.97	0.28803	93.481	1.45043	0
4886.14	0.2881	93.481	1.45043	0
4887.09	0.54247	93.481	1.45043	0
4888.03	0.50908	93.4811	1.45043	0
4888.97	0.30111	93.4811	1.45043	0
4890.15	0.32843	93.4811	1.45043	0
4891.09	0.55255	93.4811	1.45043	0
4892.03	0.64537	93.4811	1.45043	0
4892.97	0.35966	93.4811	1.45043	0
4894.15	0.38761	93.4811	1.45043	0
4895.09	0.29594	93.4811	1.45043	0
4896.03	0.17469	93.4811	1.45043	0
4896.97	1.06974	93.4811	1.45043	0
4898.15	0.45326	93.4812	1.45043	0
4899.09	0.5485	93.4812	1.45043	0
4900.03	0.02385	93.4812	1.45043	0
4900.97	0.0079	93.4812	1.45043	0
4902.14	0.03092	93.4812	1.45043	0
4903.08	0.000957018	93.4812	1.45043	0
4904.02	0.01431	93.4812	1.45043	0
4904.96	0.11368	93.4812	1.45043	0
4906.14	0.2013	93.4812	1.45043	0
4907.08	0.07674	93.4813	1.45043	0
4908.02	0.33163	93.4813	1.45043	0
4908.96	0.34554	93.4813	1.45043	0
4910.13	0.43599	93.4813	1.45043	0
4911.07	0.42814	93.4813	1.45043	0
4912.01	0.58933	93.4813	1.45043	0
4912.95	0.34077	93.4813	1.45043	0
4914.12	0.30404	93.4813	1.45043	0
4915.06	0.51552	93.4813	1.45043	0
4916	0.87088	93.4813	1.45043	0
4916.94	0.60131	93.4814	1.45043	0
